0	-0,0622216
0,00005	-0,0621744
0,0001	-0,0623472
0,00015	-0,0622216
0,0002	-0,0621896
0,00025	-0,0621276
0,0003	-0,0621432
0,00035	-0,0622372
0,0004	-0,0621748
0,00045	-0,06219
0,0005	-0,0621112
0,00055	-0,0620328
0,0006	-0,0622524
0,00065	-0,0621276
0,0007	-0,0622368
0,00075	-0,061986
0,0008	-0,0620328
0,00085	-0,0620956
0,0009	-0,0620168
0,00095	-0,0619696
0,001	-0,0618288
0,00105	-0,0619232
0,0011	-0,0619544
0,00115	-0,0619232
0,0012	-0,061908
0,00125	-0,061908
0,0013	-0,0619232
0,00135	-0,061876
0,0014	-0,0619704
0,00145	-0,0619552
0,0015	-0,0618136
0,00155	-0,0618456
0,0016	-0,0619856
0,00165	-0,061892
0,0017	-0,0618296
0,00175	-0,0619072
0,0018	-0,0618912
0,00185	-0,061892
0,0019	-0,0618916
0,00195	-0,061908
0,002	-0,061892
0,00205	-0,0617824
0,0021	-0,0617824
0,00215	-0,0619552
0,0022	-0,0619392
0,00225	-0,0620016
0,0023	-0,0619384
0,00235	-0,0618764
0,0024	-0,0619232
0,00245	-0,0619388
0,0025	-0,0620648
0,00255	-0,0620172
0,0026	-0,0620644
0,00265	-0,0620168
0,0027	-0,0619548
0,00275	-0,062018
0,0028	-0,0619232
0,00285	-0,061924
0,0029	-0,0618452
0,00295	-0,0619236
0,003	-0,0619544
0,00305	-0,0617196
0,0031	-0,0618612
0,00315	-0,061688
0,0032	-0,061782
0,00325	-0,0618924
0,0033	-0,0617668
0,00335	-0,0617668
0,0034	-0,061594
0,00345	-0,0616096
0,0035	-0,061516
0,00355	-0,0615468
0,0036	-0,0615316
0,00365	-0,0614532
0,0037	-0,0614064
0,00375	-0,0614212
0,0038	-0,0614216
0,00385	-0,0613908
0,0039	-0,0613588
0,00395	-0,0614372
0,004	-0,0614368
0,00405	-0,0614372
0,0041	-0,0613904
0,00415	-0,0614212
0,0042	-0,0614684
0,00425	-0,0614848
0,0043	-0,0615
0,00435	-0,0614844
0,0044	-0,0613276
0,00445	-0,0614524
0,0045	-0,0613896
0,00455	-0,0613908
0,0046	-0,061516
0,00465	-0,0613588
0,0047	-0,0614532
0,00475	-0,0614528
0,0048	-0,0614848
0,00485	-0,0614056
0,0049	-0,061454
0,00495	-0,0615156
0,005	-0,0614056
0,00505	-0,0613896
0,0051	-0,0613744
0,00515	-0,061406
0,0052	-0,0613744
0,00525	-0,0614536
0,0053	-0,0614064
0,00535	-0,0613432
0,0054	-0,0613428
0,00545	-0,0613116
0,0055	-0,0613596
0,00555	-0,061218
0,0056	-0,0611704
0,00565	-0,0613432
0,0057	-0,061218
0,00575	-0,0612188
0,0058	-0,0611232
0,00585	-0,0611864
0,0059	-0,0612652
0,00595	-0,0612184
0,006	-0,0612644
0,00605	-0,0610456
0,0061	-0,061108
0,00615	-0,0610768
0,0062	-0,0611084
0,00625	-0,061296
0,0063	-0,0609988
0,00635	-0,061124
0,0064	-0,0610764
0,00645	-0,0610456
0,0065	-0,0610768
0,00655	-0,06092
0,0066	-0,0611548
0,00665	-0,061108
0,0067	-0,061108
0,00675	-0,0612652
0,0068	-0,061014
0,00685	-0,0611712
0,0069	-0,06103
0,00695	-0,0611708
0,007	-0,061202
0,00705	-0,0610764
0,0071	-0,0611712
0,00715	-0,0610612
0,0072	-0,0611076
0,00725	-0,0609516
0,0073	-0,060998
0,00735	-0,0610144
0,0074	-0,0611084
0,00745	-0,0609984
0,0075	-0,0610608
0,00755	-0,0609828
0,0076	-0,060998
0,00765	-0,0609512
0,0077	-0,0609984
0,00775	-0,0609672
0,0078	-0,060998
0,00785	-0,0609672
0,0079	-0,0608412
0,00795	-0,0607472
0,008	-0,0607636
0,00805	-0,0608572
0,0081	-0,060732
0,00815	-0,06081
0,0082	-0,0606848
0,00825	-0,060638
0,0083	-0,060622
0,00835	-0,0605276
0,0084	-0,060732
0,00845	-0,0605752
0,0085	-0,060638
0,00855	-0,060732
0,0086	-0,0606848
0,00865	-0,0606844
0,0087	-0,060544
0,00875	-0,060638
0,0088	-0,0605912
0,00885	-0,0606532
0,0089	-0,0606068
0,00895	-0,0604652
0,009	-0,0606848
0,00905	-0,0606216
0,0091	-0,0605288
0,00915	-0,0606068
0,0092	-0,0603556
0,00925	-0,0606692
0,0093	-0,0604808
0,00935	-0,0606064
0,0094	-0,0605744
0,00945	-0,060434
0,0095	-0,0605592
0,00955	-0,0604804
0,0096	-0,0604492
0,00965	-0,0604964
0,0097	-0,0604812
0,00975	-0,0605436
0,0098	-0,0603712
0,00985	-0,0603084
0,0099	-0,0603084
0,00995	-0,0601672
0,01	-0,0602456
0,01005	-0,060136
0,0101	-0,0601668
0,01015	-0,0600884
0,0102	-0,0601512
0,01025	-0,0602764
0,0103	-0,0601672
0,01035	-0,0602136
0,0104	-0,0602304
0,01045	-0,0602616
0,0105	-0,0603392
0,01055	-0,0604184
0,0106	-0,0603868
0,01065	-0,0603236
0,0107	-0,0602924
0,01075	-0,0603552
0,0108	-0,0602924
0,01085	-0,0602612
0,0109	-0,0602148
0,01095	-0,0602768
0,011	-0,0604492
0,01105	-0,0604652
0,0111	-0,0604492
0,01115	-0,0605284
0,0112	-0,0604968
0,01125	-0,0604964
0,0113	-0,0604656
0,01135	-0,0604812
0,0114	-0,0604184
0,01145	-0,0605592
0,0115	-0,0604344
0,01155	-0,0606376
0,0116	-0,0604968
0,01165	-0,0605128
0,0117	-0,0604652
0,01175	-0,0603868
0,0118	-0,0605596
0,01185	-0,0603244
0,0119	-0,0604032
0,01195	-0,0603868
0,012	-0,0604344
0,01205	-0,0603712
0,0121	-0,06034
0,01215	-0,0603248
0,0122	-0,0602772
0,01225	-0,0602144
0,0123	-0,0603244
0,01235	-0,0601984
0,0124	-0,0602928
0,01245	-0,0602308
0,0125	-0,0601988
0,01255	-0,0601516
0,0126	-0,060026
0,01265	-0,060058
0,0127	-0,06001
0,01275	-0,0600108
0,0128	-0,0599324
0,01285	-0,0599168
0,0129	-0,0598692
0,01295	-0,0599328
0,013	-0,0598852
0,01305	-0,0599004
0,0131	-0,0598692
0,01315	-0,059948
0,0132	-0,0599316
0,01325	-0,0598848
0,0133	-0,0599164
0,01335	-0,0597752
0,0134	-0,0597908
0,01345	-0,0598852
0,0135	-0,0597908
0,01355	-0,0598064
0,0136	-0,0597128
0,01365	-0,0598536
0,0137	-0,0599008
0,01375	-0,0598696
0,0138	-0,0598536
0,01385	-0,0598848
0,0139	-0,0597752
0,01395	-0,0600104
0,014	-0,0597912
0,01405	-0,0598696
0,0141	-0,0597756
0,01415	-0,0597596
0,0142	-0,059822
0,01425	-0,059712
0,0143	-0,0598072
0,01435	-0,0597908
0,0144	-0,0597288
0,01445	-0,0597596
0,0145	-0,0595404
0,01455	-0,0597284
0,0146	-0,0596972
0,01465	-0,0596496
0,0147	-0,0596032
