0	-0,06049648
0,00005	-0,0606057
0,0001	-0,060559
0,00015	-0,06062174
0,0002	-0,060622
0,00025	-0,06060622
0,0003	-0,06062176
0,00035	-0,06065326
0,0004	-0,0604965
0,00045	-0,06051226
0,0005	-0,06040224
0,00055	-0,06044924
0,0006	-0,06049676
0,00065	-0,06038676
0,0007	-0,06052778
0,00075	-0,0605435
0,0008	-0,06046502
0,00085	-0,06062198
0,0009	-0,06046498
0,00095	-0,060559
0,001	-0,060465
0,00105	-0,06057498
0,0011	-0,06073148
0,00115	-0,06052774
0,0012	-0,06065324
0,00125	-0,06060628
0,0013	-0,0606065
0,00135	-0,06062228
0,0014	-0,06057476
0,00145	-0,06057474
0,0015	-0,06063776
0,00155	-0,06052752
0,0016	-0,06082574
0,00165	-0,06055948
0,0017	-0,060669
0,00175	-0,06076328
0,0018	-0,0608415
0,00185	-0,06085674
0,0019	-0,06057476
0,00195	-0,06080976
0,002	-0,060669
0,00205	-0,0607005
0,0021	-0,06080998
0,00215	-0,06062176
0,0022	-0,0608725
0,00225	-0,06077876
0,0023	-0,06084154
0,00235	-0,06082574
0,0024	-0,06071602
0,00245	-0,0607945
0,0025	-0,06076272
0,00255	-0,06074722
0,0026	-0,06068426
0,00265	-0,06063774
0,0027	-0,06071626
0,00275	-0,06070022
0,0028	-0,060622
0,00285	-0,060606
0,0029	-0,06051226
0,00295	-0,06051226
0,003	-0,06062224
0,00305	-0,06043374
0,0031	-0,06051198
0,00315	-0,06043374
0,0032	-0,06037126
0,00325	-0,0604965
0,0033	-0,06033974
0,00335	-0,06044948
0,0034	-0,06032428
0,00345	-0,060434
0,0035	-0,06049648
0,00355	-0,06032426
0,0036	-0,0603555
0,00365	-0,06033978
0,0037	-0,06033976
0,00375	-0,0604495
0,0038	-0,06021452
0,00385	-0,06037126
0,0039	-0,060183
0,00395	-0,06015122
0,004	-0,06023
0,00405	-0,0600105
0,0041	-0,060324
0,00415	-0,06016752
0,0042	-0,06013602
0,00425	-0,0602615
0,0043	-0,060042
0,00435	-0,06015152
0,0044	-0,06004202
0,00445	-0,06010502
0,0045	-0,06010452
0,00455	-0,05997924
0,0046	-0,06008876
0,00465	-0,05991676
0,0047	-0,060073
0,00475	-0,06015152
0,0048	-0,05994776
0,00485	-0,06013602
0,0049	-0,0599165
0,00495	-0,059995
0,005	-0,06001052
0,00505	-0,0599005
0,0051	-0,05990102
0,00515	-0,05999474
0,0052	-0,05999476
0,00525	-0,06002626
0,0053	-0,05994748
0,00535	-0,059979
0,0054	-0,05997898
0,00545	-0,05999502
0,0055	-0,06002626
0,00555	-0,06004174
0,0056	-0,060073
0,00565	-0,06016726
0,0057	-0,06012024
0,00575	-0,06007326
0,0058	-0,06008874
0,00585	-0,05999474
0,0059	-0,060136
0,00595	-0,060042
0,006	-0,06002624
0,00605	-0,06005752
0,0061	-0,06004174
0,00615	-0,06012024
0,0062	-0,06012026
0,00625	-0,0602145
0,0063	-0,06026152
0,00635	-0,0601675
0,0064	-0,060277
0,00645	-0,0601355
0,0065	-0,06008902
0,00655	-0,06005724
0,0066	-0,05990074
0,00665	-0,06018298
0,0067	-0,05997902
0,00675	-0,06001024
0,0068	-0,06004174
0,00685	-0,06004202
0,0069	-0,06018272
0,00695	-0,0599165
0,007	-0,060089
0,00705	-0,06007326
0,0071	-0,060073
0,00715	-0,06010474
0,0072	-0,060026
0,00725	-0,06018302
0,0073	-0,0600575
0,00735	-0,06010478
0,0074	-0,06015148
0,00745	-0,060042
0,0075	-0,06008876
0,00755	-0,0598535
0,0076	-0,05990074
0,00765	-0,059791
0,0077	-0,05972876
0,00775	-0,059885
0,0078	-0,05982174
0,00785	-0,05991624
0,0079	-0,059838
0,00795	-0,059838
0,008	-0,05994776
0,00805	-0,05980648
0,0081	-0,05979126
0,00815	-0,05979074
0,0082	-0,05980676
0,00825	-0,0597595
0,0083	-0,05966524
0,00835	-0,05971274
0,0084	-0,0596815
0,00845	-0,05964976
0,0085	-0,059603
0,00855	-0,05958724
0,0086	-0,05964974
0,00865	-0,05964976
0,0087	-0,05965
0,00875	-0,059681
0,0088	-0,059587
