0	-0,0538958
0,00005	-0,0539586
0,0001	-0,053786
0,00015	-0,0537862
0,0002	-0,0538802
0,00025	-0,0537862
0,0003	-0,0538174
0,00035	-0,0539114
0,0004	-0,0538174
0,00045	-0,0538646
0,0005	-0,0539586
0,00055	-0,0539744
0,0006	-0,054037
0,00065	-0,05399
0,0007	-0,0542722
0,00075	-0,0539584
0,0008	-0,05399
0,00085	-0,054037
0,0009	-0,0540526
0,00095	-0,0542096
0,001	-0,0539902
0,00105	-0,0540368
0,0011	-0,0541466
0,00115	-0,053896
0,0012	-0,0542252
0,00125	-0,0539898
0,0013	-0,0540682
0,00135	-0,054084
0,0014	-0,0538646
0,00145	-0,0541468
0,0015	-0,0539114
0,00155	-0,054037
0,0016	-0,0539118
0,00165	-0,0539118
0,0017	-0,054037
0,00175	-0,0539744
0,0018	-0,0539428
0,00185	-0,0538958
0,0019	-0,053849
0,00195	-0,053943
0,002	-0,0538176
0,00205	-0,053896
0,0021	-0,053896
0,00215	-0,0538804
0,0022	-0,053786
0,00225	-0,0538332
0,0023	-0,05388
0,00235	-0,053927
0,0024	-0,0539272
0,00245	-0,05388
0,0025	-0,053849
0,00255	-0,0538174
0,0026	-0,0540058
0,00265	-0,053943
0,0027	-0,053896
0,00275	-0,0540056
0,0028	-0,0538646
0,00285	-0,054131
0,0029	-0,0538802
0,00295	-0,053943
0,003	-0,053943
0,00305	-0,0538332
0,0031	-0,0538332
0,00315	-0,0537704
0,0032	-0,053943
0,00325	-0,0538174
0,0033	-0,0536922
0,00335	-0,0539272
0,0034	-0,053692
0,00345	-0,0538174
0,0035	-0,0537392
0,00355	-0,0536764
0,0036	-0,0536612
0,00365	-0,0535352
0,0037	-0,053661
0,00375	-0,0536764
0,0038	-0,053598
0,00385	-0,053504
0,0039	-0,0533784
0,00395	-0,0535354
0,004	-0,053504
0,00405	-0,053504
0,0041	-0,0534256
0,00415	-0,05341
0,0042	-0,0534256
0,00425	-0,0533316
0,0043	-0,0533472
0,00435	-0,0533786
0,0044	-0,0533628
0,00445	-0,053253
0,0045	-0,0534412
0,00455	-0,0533316
0,0046	-0,0533472
0,00465	-0,0533002
0,0047	-0,0532844
0,00475	-0,05341
0,0048	-0,053363
0,00485	-0,0533784
0,0049	-0,0534098
0,00495	-0,0533628
0,005	-0,053504
0,00505	-0,0534884
0,0051	-0,053598
0,00515	-0,0536454
0,0052	-0,0536138
0,00525	-0,0536924
